Culture:,en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/20,10:52:11 AM,1.32E+17,16:52:50,,6.2789,26.74,35801,1013.25,35,27.94,,6.9075,26.22,7459,1013.25,35,25.3,,6.2959,26.72,43207,1013.25,35,27.94,,6.2415,26.8,33746,1013.25,35,27.94,,27.94
11/3/20,10:52:41 AM,1.32E+17,16:53:20,,6.2812,26.74,35805,1013.25,35,27.93,,6.9142,26.21,7457,1013.25,35,25.3,,6.3041,26.71,43210,1013.25,35,27.93,,6.2497,26.79,33710,1013.25,35,27.93,,27.93
11/3/20,10:53:11 AM,1.32E+17,16:53:50,,6.2894,26.73,35805,1013.25,35,27.92,,6.921,26.2,7459,1013.25,35,25.3,,6.3063,26.71,43211,1013.25,35,27.92,,6.2578,26.78,33704,1013.25,35,27.92,,27.92
11/3/20,10:53:41 AM,1.32E+17,16:54:20,,6.2916,26.73,35808,1013.25,35,27.91,,6.9008,26.23,7457,1013.25,35,25.3,,6.3025,26.72,43214,1013.25,35,27.91,,6.254,26.79,33693,1013.25,35,27.91,,27.91
11/3/20,10:54:11 AM,1.32E+17,16:54:50,,6.2894,26.73,35817,1013.25,35,27.92,,6.9008,26.23,7457,1013.25,35,25.3,,6.3003,26.72,43213,1013.25,35,27.92,,6.2578,26.78,33700,1013.25,35,27.92,,27.92
11/3/20,10:54:41 AM,1.32E+17,16:55:20,,6.2878,26.74,35811,1013.25,35,27.9,,6.9277,26.19,7458,1013.25,35,25.3,,6.3108,26.71,43215,1013.25,35,27.9,,6.2562,26.79,33699,1013.25,35,27.9,,27.9
11/3/20,10:55:11 AM,1.32E+17,16:55:50,,6.2856,26.74,35811,1013.25,35,27.91,,6.9142,26.21,7457,1013.25,35,25.3,,6.3085,26.71,43214,1013.25,35,27.91,,6.254,26.79,33694,1013.25,35,27.91,,27.91
11/3/20,10:55:41 AM,1.32E+17,16:56:20,,6.2878,26.74,35814,1013.25,35,27.9,,6.9075,26.22,7456,1013.25,35,25.3,,6.3047,26.72,43218,1013.25,35,27.9,,6.2742,26.76,33703,1013.25,35,27.9,,27.9
11/3/20,10:56:11 AM,1.32E+17,16:56:50,,6.2894,26.73,35811,1013.25,35,27.92,,6.8875,26.25,7459,1013.25,35,25.3,,6.2943,26.73,43219,1013.25,35,27.92,,6.2578,26.78,33702,1013.25,35,27.92,,27.92
11/3/20,10:56:41 AM,1.32E+17,16:57:20,,6.2878,26.74,35816,1013.25,35,27.9,,6.921,26.2,7459,1013.25,35,25.3,,6.3047,26.72,43219,1013.25,35,27.9,,6.2562,26.79,33706,1013.25,35,27.9,,27.9
11/3/20,10:57:11 AM,1.32E+17,16:57:50,,6.2878,26.74,35815,1013.25,35,27.9,,6.9075,26.22,7462,1013.25,35,25.3,,6.3047,26.72,43215,1013.25,35,27.9,,6.2682,26.77,33707,1013.25,35,27.9,,27.9
11/3/20,10:57:41 AM,1.32E+17,16:58:20,,6.29,26.74,35814,1013.25,35,27.89,,6.8942,26.24,7458,1013.25,35,25.3,,6.3009,26.73,43225,1013.25,35,27.89,,6.2584,26.79,33705,1013.25,35,27.89,,27.89
11/3/20,10:58:11 AM,1.32E+17,16:58:50,,6.29,26.74,35813,1013.25,35,27.89,,6.9008,26.23,7463,1013.25,35,25.3,,6.3009,26.73,43220,1013.25,35,27.89,,6.2644,26.78,33714,1013.25,35,27.89,,27.89
11/3/20,10:58:41 AM,1.32E+17,16:59:20,,6.2938,26.73,35815,1013.25,35,27.9,,6.9008,26.23,7460,1013.25,35,25.3,,6.3047,26.72,43222,1013.25,35,27.9,,6.2562,26.79,33710,1013.25,35,27.9,,27.9
11/3/20,10:59:11 AM,1.32E+17,16:59:50,,6.2938,26.73,35815,1013.25,35,27.9,,6.9075,26.22,7456,1013.25,35,25.3,,6.3047,26.72,43222,1013.25,35,27.9,,6.2562,26.79,33717,1013.25,35,27.9,,27.9
11/3/20,10:59:41 AM,1.32E+17,17:00:20,,6.2922,26.74,35825,1013.25,35,27.88,,6.8942,26.24,7458,1013.25,35,25.3,,6.3031,26.73,43225,1013.25,35,27.88,,6.2606,26.79,33719,1013.25,35,27.88,,27.88
11/3/20,11:00:11 AM,1.32E+17,17:00:50,,6.2922,26.74,35823,1013.25,35,27.88,,6.8808,26.26,7462,1013.25,35,25.3,,6.297,26.74,43226,1013.25,35,27.88,,6.2606,26.79,33721,1013.25,35,27.88,,27.88
11/3/20,11:00:41 AM,1.32E+17,17:01:20,,6.2862,26.75,35817,1013.25,35,27.88,,6.9008,26.23,7460,1013.25,35,25.3,,6.3091,26.72,43225,1013.25,35,27.88,,6.2606,26.79,33726,1013.25,35,27.88,,27.88
11/3/20,11:01:11 AM,1.32E+17,17:01:50,,6.2862,26.75,35824,1013.25,35,27.88,,6.8942,26.24,7459,1013.25,35,25.3,,6.3031,26.73,43228,1013.25,35,27.88,,6.2606,26.79,33733,1013.25,35,27.88,,27.88
11/3/20,11:01:41 AM,1.32E+17,17:02:20,,6.2862,26.75,35821,1013.25,35,27.88,,6.921,26.2,7459,1013.25,35,25.3,,6.3031,26.73,43228,1013.25,35,27.88,,6.2486,26.81,33736,1013.25,35,27.88,,27.88
11/3/20,11:02:11 AM,1.32E+17,17:02:50,,6.2862,26.75,35820,1013.25,35,27.88,,6.8942,26.24,7458,1013.25,35,25.3,,6.3031,26.73,43228,1013.25,35,27.88,,6.2546,26.8,33738,1013.25,35,27.88,,27.88
11/3/20,11:02:41 AM,1.32E+17,17:03:20,,6.2967,26.74,35828,1013.25,35,27.86,,6.9075,26.22,7457,1013.25,35,25.3,,6.3075,26.73,43231,1013.25,35,27.86,,6.253,26.81,33748,1013.25,35,27.86,,27.86
11/3/20,11:03:11 AM,1.32E+17,17:03:50,,6.2906,26.75,35832,1013.25,35,27.86,,6.9344,26.18,7459,1013.25,35,25.3,,6.3075,26.73,43233,1013.25,35,27.86,,6.2589,26.8,33743,1013.25,35,27.86,,27.86
11/3/20,11:03:41 AM,1.32E+17,17:04:20,,6.2967,26.74,35831,1013.25,35,27.86,,6.8808,26.26,7461,1013.25,35,25.3,,6.3015,26.74,43231,1013.25,35,27.86,,6.253,26.81,33745,1013.25,35,27.86,,27.86
11/3/20,11:04:11 AM,1.32E+17,17:04:50,,6.2929,26.75,35833,1013.25,35,27.85,,6.9008,26.23,7463,1013.25,35,25.3,,6.3037,26.74,43234,1013.25,35,27.85,,6.2551,26.81,33752,1013.25,35,27.85,,27.85
11/3/20,11:04:41 AM,1.32E+17,17:05:20,,6.2906,26.75,35830,1013.25,35,27.86,,6.9142,26.21,7454,1013.25,35,25.3,,6.3075,26.73,43234,1013.25,35,27.86,,6.253,26.81,33755,1013.25,35,27.86,,27.86
11/3/20,11:05:11 AM,1.32E+17,17:05:50,,6.3071,26.73,35833,1013.25,35,27.84,,6.9142,26.21,7457,1013.25,35,25.3,,6.3059,26.74,43243,1013.25,35,27.84,,6.2513,26.82,33764,1013.25,35,27.84,,27.84
11/3/20,11:05:41 AM,1.32E+17,17:06:20,,6.2868,26.76,35836,1013.25,35,27.85,,6.9075,26.22,7456,1013.25,35,25.3,,6.3218,26.71,43237,1013.25,35,27.85,,6.2492,26.82,33765,1013.25,35,27.85,,27.85
11/3/20,11:06:11 AM,1.32E+17,17:06:50,,6.2945,26.74,35839,1013.25,35,27.87,,6.9075,26.22,7461,1013.25,35,25.3,,6.3053,26.73,43236,1013.25,35,27.87,,6.2448,26.82,33758,1013.25,35,27.87,,27.87
11/3/20,11:06:41 AM,1.32E+17,17:07:20,,6.2846,26.76,35836,1013.25,35,27.86,,6.9142,26.21,7461,1013.25,35,25.3,,6.3075,26.73,43243,1013.25,35,27.86,,6.241,26.83,33766,1013.25,35,27.86,,27.86
11/3/20,11:07:11 AM,1.32E+17,17:07:50,,6.2906,26.75,35845,1013.25,35,27.86,,6.8808,26.26,7457,1013.25,35,25.3,,6.3135,26.72,43238,1013.25,35,27.86,,6.247,26.82,33779,1013.25,35,27.86,,27.86
11/3/20,11:07:41 AM,1.32E+17,17:08:20,,6.2929,26.75,35847,1013.25,35,27.85,,6.9008,26.23,7460,1013.25,35,25.3,,6.3097,26.73,43245,1013.25,35,27.85,,6.2432,26.83,33779,1013.25,35,27.85,,27.85
11/3/20,11:08:11 AM,1.32E+17,17:08:50,,6.2884,26.75,35847,1013.25,35,27.87,,6.9075,26.22,7455,1013.25,35,25.3,,6.2992,26.74,43246,1013.25,35,27.87,,6.2448,26.82,33779,1013.25,35,27.87,,27.87
11/3/20,11:08:41 AM,1.32E+17,17:09:20,,6.2846,26.76,35845,1013.25,35,27.86,,6.9008,26.23,7461,1013.25,35,25.3,,6.3015,26.74,43247,1013.25,35,27.86,,6.247,26.82,33793,1013.25,35,27.86,,27.86
11/3/20,11:09:11 AM,1.32E+17,17:09:50,,6.2884,26.75,35850,1013.25,35,27.87,,6.921,26.2,7455,1013.25,35,25.3,,6.2992,26.74,43245,1013.25,35,27.87,,6.2329,26.84,33792,1013.25,35,27.87,,27.87
11/3/20,11:09:42 AM,1.32E+17,17:10:20,,6.278,26.76,35845,1013.25,35,27.89,,6.8741,26.27,7460,1013.25,35,25.3,,6.2948,26.74,43252,1013.25,35,27.89,,6.2345,26.83,33801,1013.25,35,27.89,,27.89
11/3/20,11:10:11 AM,1.32E+17,17:10:50,,6.2862,26.75,35848,1013.25,35,27.88,,6.9075,26.22,7461,1013.25,35,25.3,,6.297,26.74,43254,1013.25,35,27.88,,6.2307,26.84,33794,1013.25,35,27.88,,27.88
11/3/20,11:10:41 AM,1.32E+17,17:11:20,,6.2818,26.75,35853,1013.25,35,27.9,,6.9142,26.21,7460,1013.25,35,25.3,,6.2926,26.74,43249,1013.25,35,27.9,,6.2323,26.83,33795,1013.25,35,27.9,,27.9
11/3/20,11:11:11 AM,1.32E+17,17:11:50,,6.2736,26.76,35852,1013.25,35,27.91,,6.8942,26.24,7464,1013.25,35,25.3,,6.2965,26.73,43254,1013.25,35,27.91,,6.2361,26.82,33800,1013.25,35,27.91,,27.91
11/3/20,11:11:41 AM,1.32E+17,17:12:20,,6.2713,26.76,35849,1013.25,35,27.92,,6.9075,26.22,7464,1013.25,35,25.3,,6.2943,26.73,43257,1013.25,35,27.92,,6.2221,26.84,33810,1013.25,35,27.92,,27.92
11/3/20,11:12:11 AM,1.32E+17,17:12:50,,6.2736,26.76,35855,1013.25,35,27.91,,6.8875,26.25,7457,1013.25,35,25.3,,6.2904,26.74,43256,1013.25,35,27.91,,6.2183,26.85,33808,1013.25,35,27.91,,27.91
11/3/20,11:12:41 AM,1.32E+17,17:13:20,,6.2631,26.77,35857,1013.25,35,27.93,,6.8808,26.26,7459,1013.25,35,25.3,,6.28,26.75,43258,1013.25,35,27.93,,6.2199,26.84,33811,1013.25,35,27.93,,27.93
11/3/20,11:13:12 AM,1.32E+17,17:13:50,,6.2631,26.77,35858,1013.25,35,27.93,,6.9008,26.23,7460,1013.25,35,25.3,,6.28,26.75,43263,1013.25,35,27.93,,6.214,26.85,33809,1013.25,35,27.93,,27.93
11/3/20,11:13:41 AM,1.32E+17,17:14:20,,6.2729,26.75,35859,1013.25,35,27.94,,6.8942,26.24,7462,1013.25,35,25.3,,6.2778,26.75,43263,1013.25,35,27.94,,6.2237,26.83,33808,1013.25,35,27.94,,27.94
11/3/20,11:14:11 AM,1.32E+17,17:14:50,,6.2691,26.76,35857,1013.25,35,27.93,,6.9277,26.19,7461,1013.25,35,25.3,,6.2921,26.73,43265,1013.25,35,27.93,,6.2199,26.84,33821,1013.25,35,27.93,,27.93
11/3/20,11:14:41 AM,1.32E+17,17:15:20,,6.2669,26.76,35857,1013.25,35,27.94,,6.8741,26.27,7461,1013.25,35,25.3,,6.2839,26.74,43265,1013.25,35,27.94,,6.2118,26.85,33820,1013.25,35,27.94,,27.94
11/3/20,11:15:12 AM,1.32E+17,17:15:50,,6.2631,26.77,35858,1013.25,35,27.93,,6.8875,26.25,7463,1013.25,35,25.3,,6.2861,26.74,43263,1013.25,35,27.93,,6.214,26.85,33819,1013.25,35,27.93,,27.93
11/3/20,11:15:42 AM,1.32E+17,17:16:20,,6.2751,26.75,35857,1013.25,35,27.93,,6.8942,26.24,7463,1013.25,35,25.3,,6.2861,26.74,43259,1013.25,35,27.93,,6.214,26.85,33820,1013.25,35,27.93,,27.93
11/3/20,11:16:12 AM,1.32E+17,17:16:50,,6.2676,26.77,35860,1013.25,35,27.91,,6.9008,26.23,7464,1013.25,35,25.3,,6.2904,26.74,43262,1013.25,35,27.91,,6.2124,26.86,33817,1013.25,35,27.91,,27.91
11/3/20,11:16:42 AM,1.32E+17,17:17:20,,6.2631,26.77,35865,1013.25,35,27.93,,6.8942,26.24,7464,1013.25,35,25.3,,6.28,26.75,43261,1013.25,35,27.93,,6.214,26.85,33825,1013.25,35,27.93,,27.93
11/3/20,11:17:12 AM,1.32E+17,17:17:50,,6.2713,26.76,35863,1013.25,35,27.92,,6.9008,26.23,7465,1013.25,35,25.3,,6.2762,26.76,43265,1013.25,35,27.92,,6.2161,26.85,33828,1013.25,35,27.92,,27.92
11/3/20,11:17:42 AM,1.32E+17,17:18:20,,6.2736,26.76,35864,1013.25,35,27.91,,6.8875,26.25,7463,1013.25,35,25.3,,6.2904,26.74,43265,1013.25,35,27.91,,6.2183,26.85,33829,1013.25,35,27.91,,27.91
11/3/20,11:18:12 AM,1.32E+17,17:18:50,,6.2631,26.77,35867,1013.25,35,27.93,,6.8942,26.24,7465,1013.25,35,25.3,,6.2861,26.74,43263,1013.25,35,27.93,,6.214,26.85,33826,1013.25,35,27.93,,27.93
11/3/20,11:18:42 AM,1.32E+17,17:19:20,,6.2736,26.76,35869,1013.25,35,27.91,,6.8675,26.28,7466,1013.25,35,25.3,,6.2904,26.74,43263,1013.25,35,27.91,,6.2183,26.85,33832,1013.25,35,27.91,,27.91
11/3/20,11:19:12 AM,1.32E+17,17:19:51,,6.2736,26.76,35871,1013.25,35,27.91,,6.8942,26.24,7464,1013.25,35,25.3,,6.2904,26.74,43275,1013.25,35,27.91,,6.2183,26.85,33829,1013.25,35,27.91,,27.91
11/3/20,11:19:42 AM,1.32E+17,17:20:20,,6.2653,26.77,35875,1013.25,35,27.92,,6.8808,26.26,7467,1013.25,35,25.3,,6.2883,26.74,43270,1013.25,35,27.92,,6.2161,26.85,33832,1013.25,35,27.92,,27.92
11/3/20,11:20:12 AM,1.32E+17,17:20:50,,6.2638,26.78,35870,1013.25,35,27.9,,6.9008,26.23,7463,1013.25,35,25.3,,6.2866,26.75,43267,1013.25,35,27.9,,6.2145,26.86,33832,1013.25,35,27.9,,27.9
11/3/20,11:20:42 AM,1.32E+17,17:21:20,,6.2758,26.76,35872,1013.25,35,27.9,,6.9008,26.23,7461,1013.25,35,25.3,,6.2866,26.75,43275,1013.25,35,27.9,,6.2205,26.85,33831,1013.25,35,27.9,,27.9
11/3/20,11:21:12 AM,1.32E+17,17:21:50,,6.2758,26.76,35876,1013.25,35,27.9,,6.8808,26.26,7468,1013.25,35,25.3,,6.2926,26.74,43275,1013.25,35,27.9,,6.2145,26.86,33829,1013.25,35,27.9,,27.9
11/3/20,11:21:42 AM,1.32E+17,17:22:20,,6.2698,26.77,35877,1013.25,35,27.9,,6.9142,26.21,7466,1013.25,35,25.3,,6.2866,26.75,43273,1013.25,35,27.9,,6.2145,26.86,33833,1013.25,35,27.9,,27.9
11/3/20,11:22:12 AM,1.32E+17,17:22:50,,6.2758,26.76,35876,1013.25,35,27.9,,6.8741,26.27,7467,1013.25,35,25.3,,6.2866,26.75,43265,1013.25,35,27.9,,6.2086,26.87,33843,1013.25,35,27.9,,27.9
11/3/20,11:22:42 AM,1.32E+17,17:23:21,,6.266,26.78,35878,1013.25,35,27.89,,6.8875,26.25,7465,1013.25,35,25.3,,6.2888,26.75,43274,1013.25,35,27.89,,6.2108,26.87,33836,1013.25,35,27.89,,27.89
11/3/20,11:23:12 AM,1.32E+17,17:23:50,,6.272,26.77,35878,1013.25,35,27.89,,6.9008,26.23,7465,1013.25,35,25.3,,6.2888,26.75,43277,1013.25,35,27.89,,6.2108,26.87,33834,1013.25,35,27.89,,27.89
11/3/20,11:23:42 AM,1.32E+17,17:24:20,,6.272,26.77,35878,1013.25,35,27.89,,6.921,26.2,7470,1013.25,35,25.3,,6.2948,26.74,43275,1013.25,35,27.89,,6.2108,26.87,33844,1013.25,35,27.89,,27.89
11/3/20,11:24:12 AM,1.32E+17,17:24:50,,6.2764,26.77,35882,1013.25,35,27.87,,6.8741,26.27,7471,1013.25,35,25.3,,6.2932,26.75,43284,1013.25,35,27.87,,6.2151,26.87,33841,1013.25,35,27.87,,27.87
11/3/20,11:24:42 AM,1.32E+17,17:25:20,,6.2742,26.77,35883,1013.25,35,27.88,,6.9008,26.23,7470,1013.25,35,25.3,,6.291,26.75,43272,1013.25,35,27.88,,6.2129,26.87,33843,1013.25,35,27.88,,27.88
11/3/20,11:25:12 AM,1.32E+17,17:25:51,,6.2622,26.79,35880,1013.25,35,27.88,,6.8875,26.25,7465,1013.25,35,25.3,,6.297,26.74,43280,1013.25,35,27.88,,6.2188,26.86,33839,1013.25,35,27.88,,27.88
11/3/20,11:25:42 AM,1.32E+17,17:26:20,,6.2764,26.77,35886,1013.25,35,27.87,,6.8675,26.28,7464,1013.25,35,25.3,,6.2932,26.75,43283,1013.25,35,27.87,,6.221,26.86,33851,1013.25,35,27.87,,27.87
11/3/20,11:26:12 AM,1.32E+17,17:26:51,,6.2764,26.77,35887,1013.25,35,27.87,,6.8808,26.26,7466,1013.25,35,25.3,,6.2812,26.77,43282,1013.25,35,27.87,,6.221,26.86,33840,1013.25,35,27.87,,27.87
11/3/20,11:26:42 AM,1.32E+17,17:27:20,,6.2666,26.79,35888,1013.25,35,27.86,,6.921,26.2,7464,1013.25,35,25.3,,6.2894,26.76,43283,1013.25,35,27.86,,6.2232,26.86,33845,1013.25,35,27.86,,27.86
11/3/20,11:27:12 AM,1.32E+17,17:27:50,,6.2726,26.78,35890,1013.25,35,27.86,,6.8875,26.25,7470,1013.25,35,25.3,,6.2894,26.76,43285,1013.25,35,27.86,,6.2291,26.85,33848,1013.25,35,27.86,,27.86
11/3/20,11:27:42 AM,1.32E+17,17:28:21,,6.2764,26.77,35887,1013.25,35,27.87,,6.9142,26.21,7464,1013.25,35,25.3,,6.2932,26.75,43285,1013.25,35,27.87,,6.221,26.86,33841,1013.25,35,27.87,,27.87
11/3/20,11:28:12 AM,1.32E+17,17:28:51,,6.2748,26.78,35891,1013.25,35,27.85,,6.9075,26.22,7469,1013.25,35,25.3,,6.2976,26.75,43282,1013.25,35,27.85,,6.2194,26.87,33841,1013.25,35,27.85,,27.85
11/3/20,11:28:42 AM,1.32E+17,17:29:21,,6.2748,26.78,35888,1013.25,35,27.85,,6.9075,26.22,7468,1013.25,35,25.3,,6.2916,26.76,43291,1013.25,35,27.85,,6.2313,26.85,33841,1013.25,35,27.85,,27.85
11/3/20,11:29:12 AM,1.32E+17,17:29:51,,6.2808,26.77,35896,1013.25,35,27.85,,6.8875,26.25,7464,1013.25,35,25.3,,6.2916,26.76,43295,1013.25,35,27.85,,6.2253,26.86,33841,1013.25,35,27.85,,27.85
11/3/20,11:29:42 AM,1.32E+17,17:30:21,,6.2748,26.78,35897,1013.25,35,27.85,,6.9008,26.23,7467,1013.25,35,25.3,,6.2916,26.76,43290,1013.25,35,27.85,,6.2313,26.85,33836,1013.25,35,27.85,,27.85
11/3/20,11:30:12 AM,1.32E+17,17:30:51,,6.2688,26.79,35898,1013.25,35,27.85,,6.8741,26.27,7467,1013.25,35,25.3,,6.2976,26.75,43292,1013.25,35,27.85,,6.2253,26.86,33835,1013.25,35,27.85,,27.85
11/3/20,11:30:42 AM,1.32E+17,17:31:21,,6.2792,26.78,35901,1013.25,35,27.83,,6.8942,26.24,7463,1013.25,35,25.3,,6.302,26.75,43285,1013.25,35,27.83,,6.2237,26.87,33837,1013.25,35,27.83,,27.83
11/3/20,11:31:12 AM,1.32E+17,17:31:51,,6.2688,26.79,35908,1013.25,35,27.85,,6.9008,26.23,7466,1013.25,35,25.3,,6.2856,26.77,43299,1013.25,35,27.85,,6.2253,26.86,33839,1013.25,35,27.85,,27.85
11/3/20,11:31:42 AM,1.32E+17,17:32:21,,6.2606,26.8,35899,1013.25,35,27.86,,6.9008,26.23,7471,1013.25,35,25.3,,6.2894,26.76,43301,1013.25,35,27.86,,6.2113,26.88,33839,1013.25,35,27.86,,27.86
11/3/20,11:32:12 AM,1.32E+17,17:32:51,,6.2704,26.78,35906,1013.25,35,27.87,,6.8741,26.27,7462,1013.25,35,25.3,,6.2812,26.77,43303,1013.25,35,27.87,,6.221,26.86,33839,1013.25,35,27.87,,27.87
11/3/20,11:32:42 AM,1.32E+17,17:33:21,,6.2666,26.79,35912,1013.25,35,27.86,,6.9075,26.22,7464,1013.25,35,25.3,,6.2894,26.76,43301,1013.25,35,27.86,,6.2172,26.87,33839,1013.25,35,27.86,,27.86
11/3/20,11:33:12 AM,1.32E+17,17:33:51,,6.2704,26.78,35905,1013.25,35,27.87,,6.8875,26.25,7464,1013.25,35,25.3,,6.2872,26.76,43299,1013.25,35,27.87,,6.227,26.85,33840,1013.25,35,27.87,,27.87
11/3/20,11:33:42 AM,1.32E+17,17:34:21,,6.26,26.79,35916,1013.25,35,27.89,,6.8942,26.24,7464,1013.25,35,25.3,,6.2768,26.77,43305,1013.25,35,27.89,,6.2226,26.85,33843,1013.25,35,27.89,,27.89
11/3/20,11:34:12 AM,1.32E+17,17:34:51,,6.2578,26.79,35916,1013.25,35,27.9,,6.8675,26.28,7472,1013.25,35,25.3,,6.2746,26.77,43301,1013.25,35,27.9,,6.2086,26.87,33839,1013.25,35,27.9,,27.9
11/3/20,11:34:42 AM,1.32E+17,17:35:21,,6.26,26.79,35915,1013.25,35,27.89,,6.8875,26.25,7464,1013.25,35,25.3,,6.2768,26.77,43304,1013.25,35,27.89,,6.2108,26.87,33849,1013.25,35,27.89,,27.89
11/3/20,11:35:12 AM,1.32E+17,17:35:51,,6.2638,26.78,35921,1013.25,35,27.9,,6.8875,26.25,7472,1013.25,35,25.3,,6.2746,26.77,43310,1013.25,35,27.9,,6.2086,26.87,33847,1013.25,35,27.9,,27.9
11/3/20,11:35:42 AM,1.32E+17,17:36:21,,6.2556,26.79,35916,1013.25,35,27.91,,6.8942,26.24,7467,1013.25,35,25.3,,6.2784,26.76,43312,1013.25,35,27.91,,6.2064,26.87,33849,1013.25,35,27.91,,27.91
11/3/20,11:36:12 AM,1.32E+17,17:36:51,,6.2512,26.79,35920,1013.25,35,27.93,,6.8942,26.24,7471,1013.25,35,25.3,,6.274,26.76,43305,1013.25,35,27.93,,6.2021,26.87,33851,1013.25,35,27.93,,27.93
11/3/20,11:36:42 AM,1.32E+17,17:37:21,,6.2534,26.79,35921,1013.25,35,27.92,,6.8608,26.29,7467,1013.25,35,25.3,,6.2642,26.78,43308,1013.25,35,27.92,,6.2043,26.87,33857,1013.25,35,27.92,,27.92
11/3/20,11:37:12 AM,1.32E+17,17:37:51,,6.2512,26.79,35924,1013.25,35,27.93,,6.8875,26.25,7466,1013.25,35,25.3,,6.268,26.77,43320,1013.25,35,27.93,,6.208,26.86,33849,1013.25,35,27.93,,27.93
11/3/20,11:37:42 AM,1.32E+17,17:38:21,,6.2512,26.79,35922,1013.25,35,27.93,,6.8808,26.26,7468,1013.25,35,25.3,,6.274,26.76,43317,1013.25,35,27.93,,6.208,26.86,33851,1013.25,35,27.93,,27.93
11/3/20,11:38:12 AM,1.32E+17,17:38:51,,6.2512,26.79,35932,1013.25,35,27.93,,6.8875,26.25,7468,1013.25,35,25.3,,6.274,26.76,43319,1013.25,35,27.93,,6.2021,26.87,33854,1013.25,35,27.93,,27.93
11/3/20,11:38:42 AM,1.32E+17,17:39:21,,6.2452,26.8,35920,1013.25,35,27.93,,6.8808,26.26,7471,1013.25,35,25.3,,6.274,26.76,43311,1013.25,35,27.93,,6.2021,26.87,33851,1013.25,35,27.93,,27.93
11/3/20,11:39:12 AM,1.32E+17,17:39:51,,6.2452,26.8,35925,1013.25,35,27.93,,6.8875,26.25,7465,1013.25,35,25.3,,6.268,26.77,43322,1013.25,35,27.93,,6.1962,26.88,33861,1013.25,35,27.93,,27.93
11/3/20,11:39:42 AM,1.32E+17,17:40:21,,6.237,26.81,35924,1013.25,35,27.94,,6.8875,26.25,7471,1013.25,35,25.3,,6.2658,26.77,43325,1013.25,35,27.94,,6.2,26.87,33853,1013.25,35,27.94,,27.94
11/3/20,11:40:12 AM,1.32E+17,17:40:51,,6.2474,26.8,35929,1013.25,35,27.92,,6.8741,26.27,7469,1013.25,35,25.3,,6.2702,26.77,43320,1013.25,35,27.92,,6.1984,26.88,33866,1013.25,35,27.92,,27.92
11/3/20,11:40:42 AM,1.32E+17,17:41:21,,6.2593,26.78,35932,1013.25,35,27.92,,6.8808,26.26,7467,1013.25,35,25.3,,6.2702,26.77,43320,1013.25,35,27.92,,6.2043,26.87,33863,1013.25,35,27.92,,27.92
11/3/20,11:41:12 AM,1.32E+17,17:41:51,,6.2474,26.8,35932,1013.25,35,27.92,,6.8875,26.25,7467,1013.25,35,25.3,,6.2702,26.77,43317,1013.25,35,27.92,,6.2043,26.87,33867,1013.25,35,27.92,,27.92
11/3/20,11:41:42 AM,1.32E+17,17:42:21,,6.2578,26.79,35940,1013.25,35,27.9,,6.9075,26.22,7469,1013.25,35,25.3,,6.2806,26.76,43317,1013.25,35,27.9,,6.2027,26.88,33863,1013.25,35,27.9,,27.9
11/3/20,11:42:12 AM,1.32E+17,17:42:51,,6.2458,26.81,35935,1013.25,35,27.9,,6.8741,26.27,7474,1013.25,35,25.3,,6.2806,26.76,43325,1013.25,35,27.9,,6.2027,26.88,33870,1013.25,35,27.9,,27.9
11/3/20,11:42:42 AM,1.32E+17,17:43:21,,6.2556,26.79,35937,1013.25,35,27.91,,6.8875,26.25,7469,1013.25,35,25.3,,6.2844,26.75,43324,1013.25,35,27.91,,6.2005,26.88,33866,1013.25,35,27.91,,27.91
11/3/20,11:43:12 AM,1.32E+17,17:43:51,,6.248,26.81,35939,1013.25,35,27.89,,6.9008,26.23,7467,1013.25,35,25.3,,6.2768,26.77,43329,1013.25,35,27.89,,6.2108,26.87,33871,1013.25,35,27.89,,27.89
11/3/20,11:43:42 AM,1.32E+17,17:44:21,,6.242,26.82,35940,1013.25,35,27.89,,6.8808,26.26,7474,1013.25,35,25.3,,6.2828,26.76,43325,1013.25,35,27.89,,6.2108,26.87,33870,1013.25,35,27.89,,27.89
11/3/20,11:44:12 AM,1.32E+17,17:44:51,,6.26,26.79,35935,1013.25,35,27.89,,6.9075,26.22,7472,1013.25,35,25.3,,6.2708,26.78,43327,1013.25,35,27.89,,6.2048,26.88,33863,1013.25,35,27.89,,27.89
11/3/20,11:44:42 AM,1.32E+17,17:45:21,,6.2622,26.79,35941,1013.25,35,27.88,,6.8875,26.25,7471,1013.25,35,25.3,,6.279,26.77,43325,1013.25,35,27.88,,6.2129,26.87,33870,1013.25,35,27.88,,27.88
11/3/20,11:45:12 AM,1.32E+17,17:45:51,,6.2562,26.8,35944,1013.25,35,27.88,,6.8808,26.26,7470,1013.25,35,25.3,,6.273,26.78,43329,1013.25,35,27.88,,6.2129,26.87,33867,1013.25,35,27.88,,27.88
11/3/20,11:45:42 AM,1.32E+17,17:46:21,,6.2502,26.81,35940,1013.25,35,27.88,,6.921,26.2,7472,1013.25,35,25.3,,6.279,26.77,43332,1013.25,35,27.88,,6.207,26.88,33873,1013.25,35,27.88,,27.88
